time (UTC),latitude (degrees_north),longitude (degrees_east),TEMP_SBE37_MEAN (degree_C)
2021-09-16 16:40:00+00:00,23.821616,-62.2271232,29.1816
2021-09-16 16:45:00+00:00,23.8212944,-62.2268928,29.1735
2021-09-16 16:50:00+00:00,23.8211696,-62.2267648,29.1633
2021-09-16 16:55:00+00:00,23.8208096,-62.2263168,29.1734
2021-09-16 17:00:00+00:00,23.8203808,-62.2258624,29.1835
2021-09-16 17:05:00+00:00,23.8200496,-62.2255744,29.1784
2021-09-16 17:10:00+00:00,23.8197024,-62.2253248,29.1832
2021-09-16 17:15:00+00:00,23.819336,-62.2250432,29.1993
2021-09-16 17:20:00+00:00,23.818896,-62.2248,29.2039
2021-09-16 17:25:00+00:00,23.8184368,-62.2245888,29.2282
2021-09-16 17:30:00+00:00,23.817952,-62.2242496,29.1973
2021-09-16 17:35:00+00:00,23.8175552,-62.2241024,29.228
2021-09-16 17:40:00+00:00,23.817064,-62.2236928,29.209
2021-09-16 17:45:00+00:00,23.816632,-62.2234112,29.2041
2021-09-16 17:50:00+00:00,23.8163568,-62.2232704,29.2143
2021-09-16 17:55:00+00:00,23.8159088,-62.2230144,29.1876
2021-09-16 18:00:00+00:00,23.8155968,-62.2227712,29.1905
2021-09-16 18:05:00+00:00,23.8151904,-62.2226176,29.1874
2021-09-16 18:10:00+00:00,23.8148448,-62.2224448,29.2006
2021-09-16 18:15:00+00:00,23.8145888,-62.222368,29.1989
2021-09-16 18:20:00+00:00,23.8142016,-62.2221376,29.1959
2021-09-16 18:25:00+00:00,23.8139728,-62.2221632,29.2058
2021-09-16 18:30:00+00:00,23.8137024,-62.2220544,29.2071
2021-09-16 18:35:00+00:00,23.8134672,-62.2219968,29.2165
2021-09-16 18:40:00+00:00,23.813232,-62.2218752,29.2182
2021-09-16 18:45:00+00:00,23.8130448,-62.22192,29.2499
2021-09-16 18:50:00+00:00,23.8130864,-62.22192,29.2576
2021-09-16 18:55:00+00:00,23.81296,-62.2219136,29.2523
2021-09-16 19:00:00+00:00,23.8127168,-62.2221632,29.2387
2021-09-16 19:05:00+00:00,23.8124656,-62.2222784,29.2409
2021-09-16 19:10:00+00:00,23.8123648,-62.222528,29.2557
2021-09-16 19:15:00+00:00,23.81208,-62.2226816,29.2619
2021-09-16 19:20:00+00:00,23.8118864,-62.22288,29.2453
2021-09-16 19:25:00+00:00,23.8116992,-62.222944,29.238
2021-09-16 19:30:00+00:00,23.8116784,-62.2229568,29.2303
2021-09-16 19:35:00+00:00,23.8117568,-62.2229888,29.2389
2021-09-16 19:40:00+00:00,23.8117856,-62.223072,29.2344
2021-09-16 19:45:00+00:00,23.8118672,-62.2231872,29.2424
2021-09-16 19:50:00+00:00,23.8119168,-62.2232064,29.2511
2021-09-16 19:55:00+00:00,23.8118544,-62.223232,29.2577
2021-09-16 20:00:00+00:00,23.8119872,-62.2232896,29.2603
2021-09-16 20:05:00+00:00,23.8118624,-62.2231552,29.2663
2021-09-16 20:10:00+00:00,23.8118784,-62.2230208,29.2496
2021-09-16 20:15:00+00:00,23.8120064,-62.222784,29.2369
2021-09-16 20:20:00+00:00,23.8121296,-62.2225664,29.2433
2021-09-16 20:25:00+00:00,23.8123312,-62.2223424,29.234
2021-09-16 20:30:00+00:00,23.812528,-62.2220032,29.2305
2021-09-16 20:35:00+00:00,23.8127616,-62.2217728,29.2191
2021-09-16 20:40:00+00:00,23.812992,-62.221504,29.2258
2021-09-16 20:45:00+00:00,23.8131504,-62.2211584,29.218
2021-09-16 20:50:00+00:00,23.8134192,-62.2208256,29.204
2021-09-16 20:55:00+00:00,23.8135504,-62.220416,29.2135
2021-09-16 21:00:00+00:00,23.8137824,-62.2201408,29.2104
2021-09-16 21:05:00+00:00,23.813912,-62.2197248,29.1965
2021-09-16 21:10:00+00:00,23.8141248,-62.2194048,29.1921
2021-09-16 21:15:00+00:00,23.814184,-62.219104,29.1831
2021-09-16 21:20:00+00:00,23.8143008,-62.2185728,29.1973
2021-09-16 21:25:00+00:00,23.8145296,-62.2181504,29.1942
2021-09-16 21:30:00+00:00,23.8146944,-62.2177856,29.2006
2021-09-16 21:35:00+00:00,23.8149312,-62.2173056,29.1962
2021-09-16 21:40:00+00:00,23.815176,-62.2168256,29.1982
2021-09-16 21:45:00+00:00,23.8153632,-62.2162944,29.1938
2021-09-16 21:50:00+00:00,23.8156288,-62.215648,29.1937
2021-09-16 21:55:00+00:00,23.8157424,-62.2149312,29.2054
2021-09-16 22:00:00+00:00,23.815784,-62.2142976,29.195
2021-09-16 22:05:00+00:00,23.8158064,-62.2136064,29.2104
2021-09-16 22:10:00+00:00,23.8159216,-62.2127936,29.2007
2021-09-16 22:15:00+00:00,23.8160288,-62.2119296,29.2036
2021-09-16 22:20:00+00:00,23.8162752,-62.2110656,29.2012
2021-09-16 22:25:00+00:00,23.8163696,-62.21008,29.2032
2021-09-16 22:30:00+00:00,23.8166112,-62.2091584,29.1981
2021-09-16 22:35:00+00:00,23.8166832,-62.2082112,29.2014
2021-09-16 22:40:00+00:00,23.8166496,-62.207328,29.1983
2021-09-16 22:45:00+00:00,23.8165552,-62.2062976,29.205
2021-09-16 22:50:00+00:00,23.8165808,-62.2051968,29.1996
2021-09-16 22:55:00+00:00,23.8165376,-62.2040704,29.1931
2021-09-16 23:00:00+00:00,23.8164976,-62.2029248,29.191
2021-09-16 23:05:00+00:00,23.8165296,-62.2017024,29.1962
2021-09-16 23:10:00+00:00,23.816672,-62.2004928,29.1916
2021-09-16 23:15:00+00:00,23.816912,-62.19952,29.1888
2021-09-16 23:20:00+00:00,23.8169328,-62.198496,29.1754
2021-09-16 23:25:00+00:00,23.8170016,-62.1975744,29.1714
2021-09-16 23:30:00+00:00,23.8171072,-62.1965632,29.179
2021-09-16 23:35:00+00:00,23.8169792,-62.1950592,29.16
2021-09-16 23:40:00+00:00,23.8168048,-62.1937216,29.1593
2021-09-16 23:45:00+00:00,23.8168064,-62.1925632,29.1491
2021-09-16 23:50:00+00:00,23.8168624,-62.191232,29.1601
2021-09-16 23:55:00+00:00,23.8168,-62.1898304,29.1482
2021-09-17 00:00:00+00:00,23.8167136,-62.1882752,29.1456
2021-09-17 00:05:00+00:00,23.8166128,-62.1867072,29.1434
2021-09-17 00:10:00+00:00,23.8167088,-62.1851648,29.1358
2021-09-17 00:15:00+00:00,23.8166992,-62.183744,29.1301
2021-09-17 00:20:00+00:00,23.8166448,-62.1822336,29.1278
2021-09-17 00:25:00+00:00,23.8164752,-62.1807296,29.1224
2021-09-17 00:30:00+00:00,23.8163232,-62.1792384,29.1197
2021-09-17 00:35:00+00:00,23.8160416,-62.1778048,29.1085
2021-09-17 00:40:00+00:00,23.8158896,-62.1762752,29.1025
2021-09-17 00:45:00+00:00,23.815704,-62.1746496,29.0923
2021-09-17 00:50:00+00:00,23.8155216,-62.1731712,29.0959
2021-09-17 00:55:00+00:00,23.8151168,-62.1716864,29.092
2021-09-17 01:00:00+00:00,23.8142224,-62.1702016,29.0929
2021-09-17 01:05:00+00:00,23.8134768,-62.1686784,29.1062
2021-09-17 01:10:00+00:00,23.8127184,-62.1672704,29.1061
2021-09-17 01:15:00+00:00,23.8120704,-62.1659712,29.107
2021-09-17 01:20:00+00:00,23.8113888,-62.1642496,29.1068
2021-09-17 01:25:00+00:00,23.8112304,-62.1624128,29.0803
2021-09-17 01:30:00+00:00,23.8113024,-62.1612416,29.0825
2021-09-17 01:35:00+00:00,23.8115008,-62.160256,29.0785
2021-09-17 01:40:00+00:00,23.8110192,-62.158816,29.0762
2021-09-17 01:45:00+00:00,23.8103216,-62.1573376,29.0712
2021-09-17 01:50:00+00:00,23.8096704,-62.1558016,29.0795
2021-09-17 01:55:00+00:00,23.8089856,-62.1542208,29.0765
2021-09-17 02:00:00+00:00,23.8083248,-62.1525504,29.0682
2021-09-17 02:05:00+00:00,23.807648,-62.1509568,29.0692
2021-09-17 02:10:00+00:00,23.8068832,-62.149504,29.0698
2021-09-17 02:15:00+00:00,23.80612,-62.1479424,29.0639
2021-09-17 02:20:00+00:00,23.8054256,-62.146432,29.0644
2021-09-17 02:25:00+00:00,23.8046816,-62.1449664,29.0624
2021-09-17 02:30:00+00:00,23.803792,-62.1436608,29.0636
2021-09-17 02:35:00+00:00,23.8030192,-62.142304,29.0487
2021-09-17 02:40:00+00:00,23.8021248,-62.140896,29.0539
2021-09-17 02:45:00+00:00,23.8011104,-62.1394496,29.0408
2021-09-17 02:50:00+00:00,23.8001664,-62.137696,29.0435
2021-09-17 02:55:00+00:00,23.7993856,-62.1360704,29.0324
2021-09-17 03:00:00+00:00,23.7985712,-62.1346944,29.0459
2021-09-17 03:05:00+00:00,23.7977552,-62.13328,29.0507
2021-09-17 03:10:00+00:00,23.7969584,-62.132,29.0468
2021-09-17 03:15:00+00:00,23.7960592,-62.1305344,29.0423
2021-09-17 03:20:00+00:00,23.7950048,-62.129152,29.0247
2021-09-17 03:25:00+00:00,23.793832,-62.1276864,29.0297
2021-09-17 03:30:00+00:00,23.7927872,-62.126176,29.0251
2021-09-17 03:35:00+00:00,23.7918128,-62.124768,29.033
2021-09-17 03:40:00+00:00,23.7906256,-62.1232704,29.0215
2021-09-17 03:45:00+00:00,23.7894944,-62.12192,29.0263
2021-09-17 03:50:00+00:00,23.78856,-62.12064,29.0257
2021-09-17 03:55:00+00:00,23.7874352,-62.1191552,29.0241
2021-09-17 04:00:00+00:00,23.7862032,-62.1178368,29.0245
2021-09-17 04:05:00+00:00,23.7851664,-62.116544,29.0165
2021-09-17 04:10:00+00:00,23.7838336,-62.1152704,29.028
2021-09-17 04:15:00+00:00,23.7822848,-62.1139456,29.0211
2021-09-17 04:20:00+00:00,23.7806592,-62.1126656,29.0277
2021-09-17 04:25:00+00:00,23.7794752,-62.1116416,29.0233
2021-09-17 04:30:00+00:00,23.7782608,-62.1104704,29.019
2021-09-17 04:35:00+00:00,23.7771328,-62.1094336,29.0176
2021-09-17 04:40:00+00:00,23.7761728,-62.108544,29.0194
2021-09-17 04:45:00+00:00,23.7752208,-62.1076288,29.0097
2021-09-17 04:50:00+00:00,23.7742304,-62.1066304,29.0131
2021-09-17 04:55:00+00:00,23.7733168,-62.105472,29.015
2021-09-17 05:00:00+00:00,23.77248,-62.1044416,29.0122
2021-09-17 05:05:00+00:00,23.7717664,-62.1036544,29.0169
2021-09-17 05:10:00+00:00,23.7710112,-62.1029568,29.0183
2021-09-17 05:15:00+00:00,23.7704416,-62.1021696,29.0163
2021-09-17 05:20:00+00:00,23.7698848,-62.1016256,29.0166
2021-09-17 05:25:00+00:00,23.7690736,-62.1011776,29.0198
2021-09-17 05:30:00+00:00,23.7691872,-62.1005632,29.0158
2021-09-17 05:35:00+00:00,23.76936,-62.100256,29.018
2021-09-17 05:40:00+00:00,23.7694544,-62.1001088,29.0199
2021-09-17 05:45:00+00:00,23.7696688,-62.0997056,29.0036
2021-09-17 05:50:00+00:00,23.7698512,-62.0993152,29.0171
2021-09-17 05:55:00+00:00,23.7700864,-62.098944,29.0082
2021-09-17 06:00:00+00:00,23.7704416,-62.0984512,29.0125
2021-09-17 06:05:00+00:00,23.7708544,-62.0980288,29.0109
2021-09-17 06:10:00+00:00,23.771216,-62.0976384,29.0173
2021-09-17 06:15:00+00:00,23.771776,-62.0971072,29.0027
2021-09-17 06:20:00+00:00,23.7721376,-62.0966208,29.0183
2021-09-17 06:25:00+00:00,23.7725328,-62.0961856,29.0115
2021-09-17 06:30:00+00:00,23.7729744,-62.0957824,29.0089
2021-09-17 06:35:00+00:00,23.7733152,-62.0953408,29.022
2021-09-17 06:40:00+00:00,23.7739808,-62.0948544,29.0215
2021-09-17 06:45:00+00:00,23.7745648,-62.0945984,29.0191
2021-09-17 06:50:00+00:00,23.7749072,-62.0945472,29.0109
2021-09-17 06:55:00+00:00,23.775192,-62.0945856,29.007
2021-09-17 07:00:00+00:00,23.775488,-62.0946624,29.0175
2021-09-17 07:05:00+00:00,23.7760368,-62.094496,29.0076
2021-09-17 07:10:00+00:00,23.7764848,-62.0943232,29.015
2021-09-17 07:15:00+00:00,23.7768912,-62.0942336,29.0043
2021-09-17 07:20:00+00:00,23.7772608,-62.094272,28.9999
2021-09-17 07:25:00+00:00,23.7775952,-62.0942528,29.0128
2021-09-17 07:30:00+00:00,23.7778176,-62.0943808,29.0032
2021-09-17 07:35:00+00:00,23.778168,-62.0939136,28.9946
2021-09-17 07:40:00+00:00,23.7782544,-62.0938688,28.9999
2021-09-17 07:45:00+00:00,23.7785984,-62.0936064,28.9839
2021-09-17 07:50:00+00:00,23.7790544,-62.0931904,28.9862
2021-09-17 07:55:00+00:00,23.7793104,-62.0930304,28.986
2021-09-17 08:00:00+00:00,23.7795536,-62.0929024,28.9917
2021-09-17 08:05:00+00:00,23.7798288,-62.0928,28.9889
2021-09-17 08:10:00+00:00,23.7801552,-62.0924864,29.0035
2021-09-17 08:15:00+00:00,23.7803088,-62.0923584,28.9986
2021-09-17 08:20:00+00:00,23.7804288,-62.0926464,28.9883
2021-09-17 08:25:00+00:00,23.7807264,-62.0924672,28.9906
2021-09-17 08:30:00+00:00,23.781088,-62.0922624,28.9926
2021-09-17 08:35:00+00:00,23.781832,-62.0918016,28.9909
2021-09-17 08:40:00+00:00,23.782904,-62.091296,28.9871
2021-09-17 08:45:00+00:00,23.783464,-62.0911744,28.9796
2021-09-17 08:50:00+00:00,23.7840112,-62.0911168,28.9875
2021-09-17 08:55:00+00:00,23.7844208,-62.0910848,28.9665
2021-09-17 09:00:00+00:00,23.7848016,-62.0911808,28.9591
2021-09-17 09:05:00+00:00,23.7851856,-62.091296,28.9664
2021-09-17 09:10:00+00:00,23.7856672,-62.0913984,28.9533
2021-09-17 09:15:00+00:00,23.7863232,-62.0916352,28.9552
2021-09-17 09:20:00+00:00,23.786952,-62.091808,28.9515
2021-09-17 09:25:00+00:00,23.788112,-62.0919232,28.9358
2021-09-17 09:30:00+00:00,23.7893024,-62.09216,28.9298
2021-09-17 09:35:00+00:00,23.7903104,-62.0924032,28.9344
2021-09-17 09:40:00+00:00,23.7917568,-62.092,28.9266
2021-09-17 09:45:00+00:00,23.792368,-62.0920576,28.9161
2021-09-17 09:50:00+00:00,23.7922816,-62.0923968,28.9271
2021-09-17 09:55:00+00:00,23.7920976,-62.0927296,28.9236
2021-09-17 10:00:00+00:00,23.7916672,-62.092864,28.9117
2021-09-17 10:05:00+00:00,23.7901616,-62.0924032,28.8931
2021-09-17 10:10:00+00:00,23.7903248,-62.0919936,28.8734
2021-09-17 10:15:00+00:00,23.7905168,-62.0918528,28.8895
2021-09-17 10:20:00+00:00,23.790568,-62.092128,28.8966
2021-09-17 10:25:00+00:00,23.790496,-62.092192,28.8961
2021-09-17 10:30:00+00:00,23.7905968,-62.0922368,28.8959
2021-09-17 10:35:00+00:00,23.79056,-62.0924352,28.9072
2021-09-17 10:40:00+00:00,23.7906592,-62.0924096,28.8963
2021-09-17 10:45:00+00:00,23.7906992,-62.0924544,28.8942
2021-09-17 10:50:00+00:00,23.7899088,-62.0916352,28.9008
2021-09-17 10:55:00+00:00,23.7889248,-62.0905856,28.9033
2021-09-17 11:00:00+00:00,23.7878544,-62.0896192,28.8527
2021-09-17 11:05:00+00:00,23.7868128,-62.0888448,28.8688
2021-09-17 11:10:00+00:00,23.785896,-62.0881152,28.8536
2021-09-17 11:15:00+00:00,23.784984,-62.087424,28.8396
2021-09-17 11:20:00+00:00,23.7841088,-62.0868032,28.8638
2021-09-17 11:25:00+00:00,23.7829344,-62.08608,28.8668
2021-09-17 11:30:00+00:00,23.7817136,-62.0852928,28.8702
2021-09-17 11:35:00+00:00,23.7803744,-62.0844224,28.871
2021-09-17 11:40:00+00:00,23.77928,-62.0836672,28.8666
2021-09-17 11:45:00+00:00,23.7780816,-62.0829952,28.8733
2021-09-17 11:50:00+00:00,23.776944,-62.0822912,28.8913
2021-09-17 11:55:00+00:00,23.775784,-62.0815936,28.8824
2021-09-17 12:00:00+00:00,23.7745344,-62.0810304,28.8862
2021-09-17 12:05:00+00:00,23.7732224,-62.0801088,28.904
2021-09-17 12:10:00+00:00,23.7720336,-62.078976,28.9092
2021-09-17 12:15:00+00:00,23.7707856,-62.0779648,28.9169
2021-09-17 12:20:00+00:00,23.7696384,-62.0769664,28.9209
2021-09-17 12:25:00+00:00,23.7682784,-62.0758528,28.9292
2021-09-17 12:30:00+00:00,23.7670832,-62.0748544,28.9284
2021-09-17 12:35:00+00:00,23.7660736,-62.0737856,28.9387
2021-09-17 12:40:00+00:00,23.76488,-62.0728896,28.9445
2021-09-17 12:45:00+00:00,23.76368,-62.0721216,28.9508
2021-09-17 12:50:00+00:00,23.7624192,-62.0713856,28.9523
2021-09-17 12:55:00+00:00,23.7611232,-62.0705344,28.9571
2021-09-17 13:00:00+00:00,23.7598832,-62.0695616,28.9593
2021-09-17 13:05:00+00:00,23.7588112,-62.068608,28.9577
2021-09-17 13:10:00+00:00,23.7578544,-62.0677184,28.9509
2021-09-17 13:15:00+00:00,23.7569312,-62.0669824,28.9531
2021-09-17 13:20:00+00:00,23.7558384,-62.0662656,28.9555
2021-09-17 13:25:00+00:00,23.7545936,-62.0655872,28.9548
2021-09-17 13:30:00+00:00,23.7533824,-62.064896,28.9544
2021-09-17 13:35:00+00:00,23.7521696,-62.0639744,28.9553
2021-09-17 13:40:00+00:00,23.7510176,-62.0630272,28.9521
2021-09-17 13:45:00+00:00,23.7498496,-62.0620224,28.9541
2021-09-17 13:50:00+00:00,23.7487824,-62.0612992,28.9561
2021-09-17 13:55:00+00:00,23.7477968,-62.0605824,28.9591
2021-09-17 14:00:00+00:00,23.7468176,-62.0598272,28.958
2021-09-17 14:05:00+00:00,23.7458016,-62.059296,28.9622
2021-09-17 14:10:00+00:00,23.7447728,-62.0587776,28.961
2021-09-17 14:15:00+00:00,23.7437408,-62.0579968,28.9768
2021-09-17 14:20:00+00:00,23.742864,-62.0572032,28.9749
2021-09-17 14:25:00+00:00,23.7422448,-62.056576,28.9765
2021-09-17 14:30:00+00:00,23.7416224,-62.0558144,28.9755
2021-09-17 14:35:00+00:00,23.7405504,-62.0548032,28.9771
2021-09-17 14:40:00+00:00,23.7395328,-62.0539968,28.9849
2021-09-17 14:45:00+00:00,23.738688,-62.0534208,28.985
2021-09-17 14:50:00+00:00,23.7376752,-62.0526784,28.9919
2021-09-17 14:55:00+00:00,23.7365136,-62.0519616,28.9979
2021-09-17 15:00:00+00:00,23.7355824,-62.0513728,29.0004
2021-09-17 15:05:00+00:00,23.7345168,-62.0507328,29.0069
2021-09-17 15:10:00+00:00,23.7334704,-62.0502528,29.0259
2021-09-17 15:15:00+00:00,23.732408,-62.049664,29.0331
2021-09-17 15:20:00+00:00,23.7316336,-62.0491648,29.0306
2021-09-17 15:25:00+00:00,23.7309312,-62.0486464,29.0375
2021-09-17 15:30:00+00:00,23.7301088,-62.0480128,29.0384
2021-09-17 15:35:00+00:00,23.7293232,-62.0476352,29.0489
2021-09-17 15:40:00+00:00,23.7285632,-62.0471744,29.0557
2021-09-17 15:45:00+00:00,23.7278608,-62.046528,29.06
2021-09-17 15:50:00+00:00,23.727432,-62.046016,29.0573
2021-09-17 15:55:00+00:00,23.7268992,-62.0454272,29.0715
2021-09-17 16:00:00+00:00,23.726312,-62.0447424,29.0682
2021-09-17 16:05:00+00:00,23.7257648,-62.0440128,29.0633
2021-09-17 16:10:00+00:00,23.7253808,-62.0433984,29.076
2021-09-17 16:15:00+00:00,23.725,-62.0426688,29.0729
2021-09-17 16:20:00+00:00,23.724616,-62.0419904,29.068
2021-09-17 16:25:00+00:00,23.7242288,-62.041376,29.0753
2021-09-17 16:30:00+00:00,23.7236144,-62.0407552,29.0851
2021-09-17 16:35:00+00:00,23.7231584,-62.0401216,29.0708
2021-09-17 16:40:00+00:00,23.7227504,-62.0395584,29.0824
2021-09-17 16:45:00+00:00,23.7223264,-62.0389184,29.0787
2021-09-17 16:50:00+00:00,23.7219952,-62.03824,29.0628
2021-09-17 16:55:00+00:00,23.721504,-62.0374336,29.0924
2021-09-17 17:00:00+00:00,23.7212272,-62.03664,29.0964
2021-09-17 17:05:00+00:00,23.7210272,-62.0359296,29.1109
2021-09-17 17:10:00+00:00,23.720624,-62.0351872,29.114
2021-09-17 17:15:00+00:00,23.7204176,-62.0343872,29.1024
2021-09-17 17:20:00+00:00,23.7200464,-62.0335552,29.1114
2021-09-17 17:25:00+00:00,23.7196208,-62.0327936,29.1257
2021-09-17 17:30:00+00:00,23.7192336,-62.0319808,29.1134
2021-09-17 17:35:00+00:00,23.7189024,-62.0312384,29.116
2021-09-17 17:40:00+00:00,23.7185712,-62.0304448,29.1129
2021-09-17 17:45:00+00:00,23.7182784,-62.0294144,29.1313
2021-09-17 17:50:00+00:00,23.7179776,-62.028416,29.1304
2021-09-17 17:55:00+00:00,23.7179376,-62.0277312,29.1356
2021-09-17 18:00:00+00:00,23.7177504,-62.0267392,29.1329
2021-09-17 18:05:00+00:00,23.7177056,-62.0257344,29.1162
2021-09-17 18:10:00+00:00,23.7176096,-62.024608,29.1374
2021-09-17 18:15:00+00:00,23.7175008,-62.0235968,29.1397
2021-09-17 18:20:00+00:00,23.7173136,-62.0227712,29.1572
2021-09-17 18:25:00+00:00,23.7170832,-62.021568,29.1378
2021-09-17 18:30:00+00:00,23.7169584,-62.0205696,29.1327
2021-09-17 18:35:00+00:00,23.7168176,-62.0195072,29.1395
2021-09-17 18:40:00+00:00,23.7168256,-62.0184064,29.1474
2021-09-17 18:45:00+00:00,23.7167632,-62.0171776,29.1464
2021-09-17 18:50:00+00:00,23.7165984,-62.0160448,29.1409
2021-09-17 18:55:00+00:00,23.7165008,-62.0149504,29.1563
2021-09-17 19:00:00+00:00,23.7163376,-62.0138944,29.1447
2021-09-17 19:05:00+00:00,23.7163456,-62.01296,29.1381
2021-09-17 19:10:00+00:00,23.7161888,-62.0119424,29.1618
2021-09-17 19:15:00+00:00,23.716064,-62.0110016,29.1648
2021-09-17 19:20:00+00:00,23.7158816,-62.0098432,29.1543
2021-09-17 19:25:00+00:00,23.7157248,-62.0086336,29.1562
2021-09-17 19:30:00+00:00,23.7154576,-62.0075008,29.1466
2021-09-17 19:35:00+00:00,23.7151824,-62.0063104,29.1482
2021-09-17 19:40:00+00:00,23.7148784,-62.0052288,29.1446
2021-09-17 19:45:00+00:00,23.7146352,-62.0040256,29.156
2021-09-17 19:50:00+00:00,23.7143248,-62.0027392,29.1528
2021-09-17 19:55:00+00:00,23.7141008,-62.001472,29.145
2021-09-17 20:00:00+00:00,23.7139104,-62.0001344,29.1478
2021-09-17 20:05:00+00:00,23.7137376,-61.99904,29.1403
2021-09-17 20:10:00+00:00,23.713536,-61.9979776,29.1348
2021-09-17 20:15:00+00:00,23.7133984,-61.9968128,29.1264
2021-09-17 20:20:00+00:00,23.7132704,-61.9957056,29.1281
2021-09-17 20:25:00+00:00,23.7130688,-61.9944896,29.1323
2021-09-17 20:30:00+00:00,23.7128672,-61.9932352,29.1325
2021-09-17 20:35:00+00:00,23.7125248,-61.9918208,29.131
2021-09-17 20:40:00+00:00,23.7122016,-61.9904128,29.1229
2021-09-17 20:45:00+00:00,23.7119072,-61.9890688,29.1175
2021-09-17 20:50:00+00:00,23.7117648,-61.9876608,29.1291
2021-09-17 20:55:00+00:00,23.711528,-61.9863552,29.1399
2021-09-17 21:00:00+00:00,23.7113968,-61.9850368,29.1271
2021-09-17 21:05:00+00:00,23.7111456,-61.9837376,29.1126
2021-09-17 21:10:00+00:00,23.7109408,-61.9823616,29.1106
2021-09-17 21:15:00+00:00,23.7106928,-61.9809472,29.1039
2021-09-17 21:20:00+00:00,23.7104768,-61.979584,29.0979
2021-09-17 21:25:00+00:00,23.710096,-61.9782528,29.0961
2021-09-17 21:30:00+00:00,23.7096512,-61.9769408,29.1007
2021-09-17 21:35:00+00:00,23.7092736,-61.9755072,29.1041
2021-09-17 21:40:00+00:00,23.70884,-61.9742784,29.1002
2021-09-17 21:45:00+00:00,23.7085888,-61.973056,29.0999
2021-09-17 21:50:00+00:00,23.7082144,-61.9716352,29.0905
2021-09-17 21:55:00+00:00,23.70772,-61.9703808,29.0882
2021-09-17 22:00:00+00:00,23.7073072,-61.9690368,29.0762
2021-09-17 22:05:00+00:00,23.7067616,-61.9677504,29.0654
2021-09-17 22:10:00+00:00,23.7062512,-61.9664512,29.0732
2021-09-17 22:15:00+00:00,23.7058848,-61.9652032,29.078
2021-09-17 22:20:00+00:00,23.7054192,-61.963936,29.0748
2021-09-17 22:25:00+00:00,23.7049552,-61.9628032,29.0688
2021-09-17 22:30:00+00:00,23.7041872,-61.9614592,29.0601
2021-09-17 22:35:00+00:00,23.7034368,-61.9601344,29.0569
2021-09-17 22:40:00+00:00,23.7028,-61.9588672,29.0619
2021-09-17 22:45:00+00:00,23.702184,-61.9573824,29.0673
2021-09-17 22:50:00+00:00,23.7016976,-61.9559232,29.0534
2021-09-17 22:55:00+00:00,23.7010448,-61.9545472,29.0448
2021-09-17 23:00:00+00:00,23.7004224,-61.9532096,29.0472
2021-09-17 23:05:00+00:00,23.6998432,-61.9520512,29.0505
2021-09-17 23:10:00+00:00,23.6990544,-61.9505344,29.0451
2021-09-17 23:15:00+00:00,23.6983904,-61.9491136,29.0451
2021-09-17 23:20:00+00:00,23.6975872,-61.9478208,29.0453
2021-09-17 23:25:00+00:00,23.6968464,-61.9464768,29.0422
2021-09-17 23:30:00+00:00,23.695992,-61.9449728,29.0467
2021-09-17 23:35:00+00:00,23.6950976,-61.9434624,29.0249
2021-09-17 23:40:00+00:00,23.694328,-61.9421824,29.0235
2021-09-17 23:45:00+00:00,23.6935312,-61.9410368,29.0307
2021-09-17 23:50:00+00:00,23.692704,-61.939872,29.0266
2021-09-17 23:55:00+00:00,23.6918848,-61.9384704,29.0235
2021-09-18 00:00:00+00:00,23.6910336,-61.9371136,29.0245
2021-09-18 00:05:00+00:00,23.690312,-61.9357568,29.0322
2021-09-18 00:10:00+00:00,23.6897552,-61.934432,29.0277
2021-09-18 00:15:00+00:00,23.6891936,-61.9329344,29.0171
2021-09-18 00:20:00+00:00,23.6885376,-61.9314304,29.0144
2021-09-18 00:25:00+00:00,23.6877184,-61.9297856,29.0173
2021-09-18 00:30:00+00:00,23.6869024,-61.9282432,29.0299
2021-09-18 00:35:00+00:00,23.6860704,-61.9266752,29.0205
2021-09-18 00:40:00+00:00,23.6853184,-61.9253952,29.0303
2021-09-18 00:45:00+00:00,23.6845344,-61.9241088,29.0241
2021-09-18 00:50:00+00:00,23.6837568,-61.9229184,29.0227
2021-09-18 00:55:00+00:00,23.6828672,-61.9217408,29.0192
2021-09-18 01:00:00+00:00,23.6820384,-61.9204864,29.0324
2021-09-18 01:05:00+00:00,23.6813824,-61.9192576,29.0322
2021-09-18 01:35:00+00:00,23.6770928,-61.9108032,29.0113
2021-09-18 02:00:00+00:00,23.6743376,-61.9045824,29.006
2021-09-18 02:05:00+00:00,23.6737872,-61.903104,29.0073
2021-09-18 02:10:00+00:00,23.6731664,-61.9018368,28.9957
2021-09-18 02:15:00+00:00,23.67244,-61.9003904,29.0035
2021-09-18 02:20:00+00:00,23.6718784,-61.8989184,29.0032
2021-09-18 02:25:00+00:00,23.671112,-61.8971968,29.0143
2021-09-18 02:30:00+00:00,23.6704144,-61.8958912,29.0247
2021-09-18 02:35:00+00:00,23.6697712,-61.894496,29.0303
2021-09-18 02:40:00+00:00,23.6692672,-61.89328,29.0329
2021-09-18 02:45:00+00:00,23.6686832,-61.8917504,29.0347
2021-09-18 02:50:00+00:00,23.6679328,-61.890432,29.0384
2021-09-18 02:55:00+00:00,23.66716,-61.8890944,29.0254
2021-09-18 03:00:00+00:00,23.6663504,-61.8878016,29.0273
