"basisOfRecord","organismID","eventDate","occurrenceID","decimalLatitude","decimalLongitude","geodeticDatum","scientificName","scientificNameId","eventID","kingdom","taxonRank","coordinateUncertaintyInMeters"
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T00:11:11Z","2020-03-26T00:11:11Z_0_Species",40.5791,-70.6183,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",330
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T00:14:25Z","2020-03-26T00:14:25Z_0_Species",40.5765,-70.6192,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",780
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T00:27:54Z","2020-03-26T00:27:54Z_0_Species",40.5735,-70.6093,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1022
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T00:56:14Z","2020-03-26T00:56:14Z_0_Species",40.5623,-70.6196,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",326
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T01:41:41Z","2020-03-26T01:41:41Z_0_Species",40.5492,-70.6183,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",20613
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T01:55:01Z","2020-03-26T01:55:01Z_0_Species",40.5451,-70.6197,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6060
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T02:12:50Z","2020-03-26T02:12:50Z_0_Species",40.5628,-70.6163,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3579
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T02:38:10Z","2020-03-26T02:38:10Z_0_Species",40.5457,-70.6143,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3980
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T09:07:20Z","2020-03-26T09:07:20Z_0_Species",40.4449,-70.6035,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",17399
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T09:20:25Z","2020-03-26T09:20:25Z_0_Species",40.4952,-70.6058,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",27495
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T10:45:05Z","2020-03-26T10:45:05Z_0_Species",40.498,-70.6739,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",11378
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T10:50:57Z","2020-03-26T10:50:57Z_0_Species",40.4927,-70.6441,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1439
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T10:58:31Z","2020-03-26T10:58:31Z_0_Species",40.4958,-70.6645,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",473
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T12:35:06Z","2020-03-26T12:35:06Z_0_Species",40.487,-70.6791,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1914
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T12:35:06Z","2020-03-26T12:35:06Z_0_Species",40.4873,-70.6786,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1933
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-26T12:35:06Z","2020-03-26T12:35:06Z_0_Species",40.4873,-70.6786,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1979
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-27T08:45:47Z","2020-03-27T08:45:47Z_0_Species",40.712,-70.6521,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",9716
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-27T10:28:03Z","2020-03-27T10:28:03Z_0_Species",40.8212,-70.6514,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",55440
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-27T10:28:03Z","2020-03-27T10:28:03Z_0_Species",40.8484,-70.5623,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",66009
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-27T10:42:35Z","2020-03-27T10:42:35Z_0_Species",40.8404,-70.6782,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",48294
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-27T12:08:49Z","2020-03-27T12:08:49Z_0_Species",40.8888,-70.8064,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",907
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-27T12:18:08Z","2020-03-27T12:18:08Z_0_Species",40.872,-70.6898,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",18892
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-27T12:59:14Z","2020-03-27T12:59:14Z_0_Species",40.8858,-70.7124,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",8506
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-27T13:45:54Z","2020-03-27T13:45:54Z_0_Species",40.9271,-70.847,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1800
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-27T14:36:03Z","2020-03-27T14:36:03Z_0_Species",40.92,-70.7732,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",37192
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-27T21:00:06Z","2020-03-27T21:00:06Z_0_Species",41.1001,-70.9868,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5230
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-27T22:39:43Z","2020-03-27T22:39:43Z_0_Species",41.1572,-70.8814,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",230
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T00:13:06Z","2020-03-28T00:13:06Z_0_Species",41.2177,-70.9011,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",8973
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T00:22:35Z","2020-03-28T00:22:35Z_0_Species",41.2199,-70.8973,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1799
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T01:11:23Z","2020-03-28T01:11:23Z_0_Species",41.2468,-70.9042,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2173
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T01:11:23Z","2020-03-28T01:11:23Z_0_Species",41.2467,-70.905,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1943
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T01:28:06Z","2020-03-28T01:28:06Z_0_Species",41.2514,-70.8794,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3927
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T01:29:58Z","2020-03-28T01:29:58Z_0_Species",41.2461,-70.8792,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",595
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T03:15:51Z","2020-03-28T03:15:51Z_0_Species",41.2709,-70.8094,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3829
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T03:37:28Z","2020-03-28T03:37:28Z_0_Species",41.2559,-70.8266,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",773
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T12:10:54Z","2020-03-28T12:10:54Z_0_Species",41.359,-70.9592,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",29499
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T13:23:55Z","2020-03-28T13:23:55Z_0_Species",41.3444,-70.9125,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",28515
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T14:14:51Z","2020-03-28T14:14:51Z_0_Species",41.3184,-70.877,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",22198
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T15:30:15Z","2020-03-28T15:30:15Z_0_Species",41.2406,-70.8164,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1158
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T15:30:38Z","2020-03-28T15:30:38Z_0_Species",41.2467,-70.7896,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2473
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T20:14:40Z","2020-03-28T20:14:40Z_0_Species",41.2561,-70.8368,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",381
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T21:52:37Z","2020-03-28T21:52:37Z_0_Species",41.2868,-70.6872,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",73456
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T23:05:00Z","2020-03-28T23:05:00Z_0_Species",41.3258,-70.6666,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",102520
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T23:32:28Z","2020-03-28T23:32:28Z_0_Species",41.2565,-70.8404,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",694
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T23:34:41Z","2020-03-28T23:34:41Z_0_Species",41.2575,-70.8382,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",526
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T23:50:41Z","2020-03-28T23:50:41Z_0_Species",41.2589,-70.8304,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",241
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-28T23:50:41Z","2020-03-28T23:50:41Z_0_Species",41.2589,-70.8304,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",241
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-29T00:42:22Z","2020-03-29T00:42:22Z_0_Species",41.2645,-70.7994,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1373
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-29T01:23:50Z","2020-03-29T01:23:50Z_0_Species",41.2727,-70.7751,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1805
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-29T02:24:53Z","2020-03-29T02:24:53Z_0_Species",41.2735,-70.7544,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",8012
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-29T03:06:20Z","2020-03-29T03:06:20Z_0_Species",41.2725,-70.7721,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7304
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-29T12:00:49Z","2020-03-29T12:00:49Z_0_Species",41.3131,-70.5617,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",8131
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T00:18:13Z","2020-03-30T00:18:13Z_0_Species",41.2528,-70.7143,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",48321
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T00:48:46Z","2020-03-30T00:48:46Z_0_Species",41.2578,-70.8329,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3571
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T01:08:25Z","2020-03-30T01:08:25Z_0_Species",41.2588,-70.8333,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",565
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T01:16:23Z","2020-03-30T01:16:23Z_0_Species",41.2581,-70.8321,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",498
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T02:08:34Z","2020-03-30T02:08:34Z_0_Species",41.2608,-70.8217,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1339
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T02:31:47Z","2020-03-30T02:31:47Z_0_Species",41.268,-70.8137,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4242
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T02:49:03Z","2020-03-30T02:49:03Z_0_Species",41.2647,-70.8316,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",501
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T02:59:04Z","2020-03-30T02:59:04Z_0_Species",41.2635,-70.8322,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",622
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T08:49:59Z","2020-03-30T08:49:59Z_0_Species",41.1291,-70.6831,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",317
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T10:07:54Z","2020-03-30T10:07:54Z_0_Species",41.1213,-70.6644,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1599
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T10:30:52Z","2020-03-30T10:30:52Z_0_Species",41.1114,-70.6653,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",514
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T10:54:58Z","2020-03-30T10:54:58Z_0_Species",41.1093,-70.6598,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",947
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T11:42:06Z","2020-03-30T11:42:06Z_0_Species",41.1008,-70.6453,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",208
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T12:32:32Z","2020-03-30T12:32:32Z_0_Species",41.0743,-70.5939,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",17855
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T13:04:53Z","2020-03-30T13:04:53Z_0_Species",41.0673,-70.5735,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6933
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T13:30:26Z","2020-03-30T13:30:26Z_0_Species",41.0731,-70.629,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",656
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T13:31:43Z","2020-03-30T13:31:43Z_0_Species",41.0641,-70.6323,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",580
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T14:09:56Z","2020-03-30T14:09:56Z_0_Species",41.0573,-70.6217,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6081
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T14:24:33Z","2020-03-30T14:24:33Z_0_Species",41.0564,-70.6231,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3675
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T14:50:47Z","2020-03-30T14:50:47Z_0_Species",41.0472,-70.6114,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",419
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T15:09:13Z","2020-03-30T15:09:13Z_0_Species",41.0375,-70.609,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",375
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T15:09:13Z","2020-03-30T15:09:13Z_0_Species",41.0349,-70.6001,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3007
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T19:50:47Z","2020-03-30T19:50:47Z_0_Species",40.9367,-70.5665,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",41592
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T21:06:38Z","2020-03-30T21:06:38Z_0_Species",40.9056,-70.5244,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",9763
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T21:29:10Z","2020-03-30T21:29:10Z_0_Species",40.8708,-70.5145,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",281
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T22:09:17Z","2020-03-30T22:09:17Z_0_Species",40.8427,-70.507,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2361
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T22:42:16Z","2020-03-30T22:42:16Z_0_Species",40.834,-70.503,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4624
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T22:52:06Z","2020-03-30T22:52:06Z_0_Species",40.831,-70.5001,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2356
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T23:06:37Z","2020-03-30T23:06:37Z_0_Species",40.8264,-70.4981,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4300
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-30T23:55:58Z","2020-03-30T23:55:58Z_0_Species",40.8078,-70.4884,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1973
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-31T00:24:12Z","2020-03-31T00:24:12Z_0_Species",40.8164,-70.4983,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",8625
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-31T01:32:48Z","2020-03-31T01:32:48Z_0_Species",40.7772,-70.4683,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2809
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-31T01:41:18Z","2020-03-31T01:41:18Z_0_Species",40.7843,-70.4821,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7119
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-31T02:05:43Z","2020-03-31T02:05:43Z_0_Species",40.7581,-70.5103,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4978
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-31T02:32:04Z","2020-03-31T02:32:04Z_0_Species",40.7358,-70.5137,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",822
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-31T02:42:18Z","2020-03-31T02:42:18Z_0_Species",40.7449,-70.5108,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",233
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-31T08:26:06Z","2020-03-31T08:26:06Z_0_Species",40.6458,-70.5307,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1685
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-31T09:50:27Z","2020-03-31T09:50:27Z_0_Species",40.6186,-70.5192,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2035
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-31T10:06:10Z","2020-03-31T10:06:10Z_0_Species",40.6287,-70.5231,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1714
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-31T10:25:09Z","2020-03-31T10:25:09Z_0_Species",40.6179,-70.5183,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1966
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-31T11:43:50Z","2020-03-31T11:43:50Z_0_Species",40.5942,-70.5067,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3033
